GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,BLKGRPA,NAME_E,AF49E001
G08000500840003,2012-2016,Colorado,8,Arapahoe County,5,84000,3,"Block Group 3, Census Tract 840, Arapahoe County, Colorado",75917
G08000500841001,2012-2016,Colorado,8,Arapahoe County,5,84100,1,"Block Group 1, Census Tract 841, Arapahoe County, Colorado",74539
G08000500841002,2012-2016,Colorado,8,Arapahoe County,5,84100,2,"Block Group 2, Census Tract 841, Arapahoe County, Colorado",46875
G08000500841003,2012-2016,Colorado,8,Arapahoe County,5,84100,3,"Block Group 3, Census Tract 841, Arapahoe County, Colorado",79519
G08000500842001,2012-2016,Colorado,8,Arapahoe County,5,84200,1,"Block Group 1, Census Tract 842, Arapahoe County, Colorado",95391
G08000500842002,2012-2016,Colorado,8,Arapahoe County,5,84200,2,"Block Group 2, Census Tract 842, Arapahoe County, Colorado",60625
G08000500842003,2012-2016,Colorado,8,Arapahoe County,5,84200,3,"Block Group 3, Census Tract 842, Arapahoe County, Colorado",56429
G08000500843001,2012-2016,Colorado,8,Arapahoe County,5,84300,1,"Block Group 1, Census Tract 843, Arapahoe County, Colorado",77593
G08000500843002,2012-2016,Colorado,8,Arapahoe County,5,84300,2,"Block Group 2, Census Tract 843, Arapahoe County, Colorado",53438
G08000500844001,2012-2016,Colorado,8,Arapahoe County,5,84400,1,"Block Group 1, Census Tract 844, Arapahoe County, Colorado",63281
G08000500844002,2012-2016,Colorado,8,Arapahoe County,5,84400,2,"Block Group 2, Census Tract 844, Arapahoe County, Colorado",68705
G08000500845001,2012-2016,Colorado,8,Arapahoe County,5,84500,1,"Block Group 1, Census Tract 845, Arapahoe County, Colorado",83984
G08000500845002,2012-2016,Colorado,8,Arapahoe County,5,84500,2,"Block Group 2, Census Tract 845, Arapahoe County, Colorado",44418
G08000500846001,2012-2016,Colorado,8,Arapahoe County,5,84600,1,"Block Group 1, Census Tract 846, Arapahoe County, Colorado",70729
G08000500846002,2012-2016,Colorado,8,Arapahoe County,5,84600,2,"Block Group 2, Census Tract 846, Arapahoe County, Colorado",76220
G08000500846003,2012-2016,Colorado,8,Arapahoe County,5,84600,3,"Block Group 3, Census Tract 846, Arapahoe County, Colorado",64118
G08000500846004,2012-2016,Colorado,8,Arapahoe County,5,84600,4,"Block Group 4, Census Tract 846, Arapahoe County, Colorado",46771
G08000500847001,2012-2016,Colorado,8,Arapahoe County,5,84700,1,"Block Group 1, Census Tract 847, Arapahoe County, Colorado",65069
G08000500847002,2012-2016,Colorado,8,Arapahoe County,5,84700,2,"Block Group 2, Census Tract 847, Arapahoe County, Colorado",80597
G08000500847003,2012-2016,Colorado,8,Arapahoe County,5,84700,3,"Block Group 3, Census Tract 847, Arapahoe County, Colorado",107222
G08000500847004,2012-2016,Colorado,8,Arapahoe County,5,84700,4,"Block Group 4, Census Tract 847, Arapahoe County, Colorado",73333
G08000500848001,2012-2016,Colorado,8,Arapahoe County,5,84800,1,"Block Group 1, Census Tract 848, Arapahoe County, Colorado",81302
G08000500848002,2012-2016,Colorado,8,Arapahoe County,5,84800,2,"Block Group 2, Census Tract 848, Arapahoe County, Colorado",85682
G08000500848003,2012-2016,Colorado,8,Arapahoe County,5,84800,3,"Block Group 3, Census Tract 848, Arapahoe County, Colorado",64485
G08000500849001,2012-2016,Colorado,8,Arapahoe County,5,84900,1,"Block Group 1, Census Tract 849, Arapahoe County, Colorado",144783
G08000500849002,2012-2016,Colorado,8,Arapahoe County,5,84900,2,"Block Group 2, Census Tract 849, Arapahoe County, Colorado",145375
G08000500850001,2012-2016,Colorado,8,Arapahoe County,5,85000,1,"Block Group 1, Census Tract 850, Arapahoe County, Colorado",106875
G08000500851001,2012-2016,Colorado,8,Arapahoe County,5,85100,1,"Block Group 1, Census Tract 851, Arapahoe County, Colorado",152992
G08000500851002,2012-2016,Colorado,8,Arapahoe County,5,85100,2,"Block Group 2, Census Tract 851, Arapahoe County, Colorado",148077
G08000500851003,2012-2016,Colorado,8,Arapahoe County,5,85100,3,"Block Group 3, Census Tract 851, Arapahoe County, Colorado",143194
G08000500852001,2012-2016,Colorado,8,Arapahoe County,5,85200,1,"Block Group 1, Census Tract 852, Arapahoe County, Colorado",141429
G08000500852002,2012-2016,Colorado,8,Arapahoe County,5,85200,2,"Block Group 2, Census Tract 852, Arapahoe County, Colorado",131094
G08000500853001,2012-2016,Colorado,8,Arapahoe County,5,85300,1,"Block Group 1, Census Tract 853, Arapahoe County, Colorado",91932
G08000500854001,2012-2016,Colorado,8,Arapahoe County,5,85400,1,"Block Group 1, Census Tract 854, Arapahoe County, Colorado",135417
G08000500854002,2012-2016,Colorado,8,Arapahoe County,5,85400,2,"Block Group 2, Census Tract 854, Arapahoe County, Colorado",105139
G08000500854003,2012-2016,Colorado,8,Arapahoe County,5,85400,3,"Block Group 3, Census Tract 854, Arapahoe County, Colorado",94821
G08000500855001,2012-2016,Colorado,8,Arapahoe County,5,85500,1,"Block Group 1, Census Tract 855, Arapahoe County, Colorado",91136
G08000500855002,2012-2016,Colorado,8,Arapahoe County,5,85500,2,"Block Group 2, Census Tract 855, Arapahoe County, Colorado",138657
G08000500855003,2012-2016,Colorado,8,Arapahoe County,5,85500,3,"Block Group 3, Census Tract 855, Arapahoe County, Colorado",81042
G08000500856001,2012-2016,Colorado,8,Arapahoe County,5,85600,1,"Block Group 1, Census Tract 856, Arapahoe County, Colorado",126048
G08000500856002,2012-2016,Colorado,8,Arapahoe County,5,85600,2,"Block Group 2, Census Tract 856, Arapahoe County, Colorado",120469
G08000500857001,2012-2016,Colorado,8,Arapahoe County,5,85700,1,"Block Group 1, Census Tract 857, Arapahoe County, Colorado",60000
G08000500857002,2012-2016,Colorado,8,Arapahoe County,5,85700,2,"Block Group 2, Census Tract 857, Arapahoe County, Colorado",84038
G08000500857003,2012-2016,Colorado,8,Arapahoe County,5,85700,3,"Block Group 3, Census Tract 857, Arapahoe County, Colorado",72500
G08000500857004,2012-2016,Colorado,8,Arapahoe County,5,85700,4,"Block Group 4, Census Tract 857, Arapahoe County, Colorado",51949
G08000500858001,2012-2016,Colorado,8,Arapahoe County,5,85800,1,"Block Group 1, Census Tract 858, Arapahoe County, Colorado",75484
G08000500859001,2012-2016,Colorado,8,Arapahoe County,5,85900,1,"Block Group 1, Census Tract 859, Arapahoe County, Colorado",113393
G08000500859002,2012-2016,Colorado,8,Arapahoe County,5,85900,2,"Block Group 2, Census Tract 859, Arapahoe County, Colorado",75938
G08000500860001,2012-2016,Colorado,8,Arapahoe County,5,86000,1,"Block Group 1, Census Tract 860, Arapahoe County, Colorado",81471
G08000500860002,2012-2016,Colorado,8,Arapahoe County,5,86000,2,"Block Group 2, Census Tract 860, Arapahoe County, Colorado",100804
G08000500860003,2012-2016,Colorado,8,Arapahoe County,5,86000,3,"Block Group 3, Census Tract 860, Arapahoe County, Colorado",101045
G08000500860004,2012-2016,Colorado,8,Arapahoe County,5,86000,4,"Block Group 4, Census Tract 860, Arapahoe County, Colorado",61543
G08000500861001,2012-2016,Colorado,8,Arapahoe County,5,86100,1,"Block Group 1, Census Tract 861, Arapahoe County, Colorado",106193
G08000500861002,2012-2016,Colorado,8,Arapahoe County,5,86100,2,"Block Group 2, Census Tract 861, Arapahoe County, Colorado",88571
G08000500861003,2012-2016,Colorado,8,Arapahoe County,5,86100,3,"Block Group 3, Census Tract 861, Arapahoe County, Colorado",74327
G08000500862001,2012-2016,Colorado,8,Arapahoe County,5,86200,1,"Block Group 1, Census Tract 862, Arapahoe County, Colorado",103463
G08000500862002,2012-2016,Colorado,8,Arapahoe County,5,86200,2,"Block Group 2, Census Tract 862, Arapahoe County, Colorado",89643
G08000500862003,2012-2016,Colorado,8,Arapahoe County,5,86200,3,"Block Group 3, Census Tract 862, Arapahoe County, Colorado",103013
G08000500863001,2012-2016,Colorado,8,Arapahoe County,5,86300,1,"Block Group 1, Census Tract 863, Arapahoe County, Colorado",106806
G08000500863002,2012-2016,Colorado,8,Arapahoe County,5,86300,2,"Block Group 2, Census Tract 863, Arapahoe County, Colorado",57283
G08000500863003,2012-2016,Colorado,8,Arapahoe County,5,86300,3,"Block Group 3, Census Tract 863, Arapahoe County, Colorado",106686
G08000500864001,2012-2016,Colorado,8,Arapahoe County,5,86400,1,"Block Group 1, Census Tract 864, Arapahoe County, Colorado",131296
G08000500864002,2012-2016,Colorado,8,Arapahoe County,5,86400,2,"Block Group 2, Census Tract 864, Arapahoe County, Colorado",201429
G08000500865001,2012-2016,Colorado,8,Arapahoe County,5,86500,1,"Block Group 1, Census Tract 865, Arapahoe County, Colorado",50408
G08000500865002,2012-2016,Colorado,8,Arapahoe County,5,86500,2,"Block Group 2, Census Tract 865, Arapahoe County, Colorado",137222
G08000500865003,2012-2016,Colorado,8,Arapahoe County,5,86500,3,"Block Group 3, Census Tract 865, Arapahoe County, Colorado",83500
G08000500866001,2012-2016,Colorado,8,Arapahoe County,5,86600,1,"Block Group 1, Census Tract 866, Arapahoe County, Colorado",79392
G08000500866002,2012-2016,Colorado,8,Arapahoe County,5,86600,2,"Block Group 2, Census Tract 866, Arapahoe County, Colorado",96579
G08000500867001,2012-2016,Colorado,8,Arapahoe County,5,86700,1,"Block Group 1, Census Tract 867, Arapahoe County, Colorado",136357
G08000500867002,2012-2016,Colorado,8,Arapahoe County,5,86700,2,"Block Group 2, Census Tract 867, Arapahoe County, Colorado",208542
G08000500868001,2012-2016,Colorado,8,Arapahoe County,5,86800,1,"Block Group 1, Census Tract 868, Arapahoe County, Colorado",41300
G08000500868002,2012-2016,Colorado,8,Arapahoe County,5,86800,2,"Block Group 2, Census Tract 868, Arapahoe County, Colorado",50278
G08000500868003,2012-2016,Colorado,8,Arapahoe County,5,86800,3,"Block Group 3, Census Tract 868, Arapahoe County, Colorado",27895
G08000500868004,2012-2016,Colorado,8,Arapahoe County,5,86800,4,"Block Group 4, Census Tract 868, Arapahoe County, Colorado",82083
G08000500869001,2012-2016,Colorado,8,Arapahoe County,5,86900,1,"Block Group 1, Census Tract 869, Arapahoe County, Colorado",43807
G08000500869002,2012-2016,Colorado,8,Arapahoe County,5,86900,2,"Block Group 2, Census Tract 869, Arapahoe County, Colorado",47344
G08000500870001,2012-2016,Colorado,8,Arapahoe County,5,87000,1,"Block Group 1, Census Tract 870, Arapahoe County, Colorado",57955
G08000500870002,2012-2016,Colorado,8,Arapahoe County,5,87000,2,"Block Group 2, Census Tract 870, Arapahoe County, Colorado",63281
G08000500870003,2012-2016,Colorado,8,Arapahoe County,5,87000,3,"Block Group 3, Census Tract 870, Arapahoe County, Colorado",44384
G08000500871001,2012-2016,Colorado,8,Arapahoe County,5,87100,1,"Block Group 1, Census Tract 871, Arapahoe County, Colorado",36455
G08000500871002,2012-2016,Colorado,8,Arapahoe County,5,87100,2,"Block Group 2, Census Tract 871, Arapahoe County, Colorado",43482
G08000500872001,2012-2016,Colorado,8,Arapahoe County,5,87200,1,"Block Group 1, Census Tract 872, Arapahoe County, Colorado",52176
G08000500872002,2012-2016,Colorado,8,Arapahoe County,5,87200,2,"Block Group 2, Census Tract 872, Arapahoe County, Colorado",87301
G08000500872003,2012-2016,Colorado,8,Arapahoe County,5,87200,3,"Block Group 3, Census Tract 872, Arapahoe County, Colorado",49583
G08000500873001,2012-2016,Colorado,8,Arapahoe County,5,87300,1,"Block Group 1, Census Tract 873, Arapahoe County, Colorado",47286
G08000500873002,2012-2016,Colorado,8,Arapahoe County,5,87300,2,"Block Group 2, Census Tract 873, Arapahoe County, Colorado",50776
G08000500873003,2012-2016,Colorado,8,Arapahoe County,5,87300,3,"Block Group 3, Census Tract 873, Arapahoe County, Colorado",104338
G08000500873004,2012-2016,Colorado,8,Arapahoe County,5,87300,4,"Block Group 4, Census Tract 873, Arapahoe County, Colorado",31578
G08000500873005,2012-2016,Colorado,8,Arapahoe County,5,87300,5,"Block Group 5, Census Tract 873, Arapahoe County, Colorado",60719
G08000709404001,2012-2016,Colorado,8,Archuleta County,7,940400,1,"Block Group 1, Census Tract 9404, Archuleta County, Colorado",49453
G08000709404002,2012-2016,Colorado,8,Archuleta County,7,940400,2,"Block Group 2, Census Tract 9404, Archuleta County, Colorado",53250
G08000709742001,2012-2016,Colorado,8,Archuleta County,7,974200,1,"Block Group 1, Census Tract 9742, Archuleta County, Colorado",63508
G08000709742002,2012-2016,Colorado,8,Archuleta County,7,974200,2,"Block Group 2, Census Tract 9742, Archuleta County, Colorado",52988
G08000709742003,2012-2016,Colorado,8,Archuleta County,7,974200,3,"Block Group 3, Census Tract 9742, Archuleta County, Colorado",36390
G08000709743001,2012-2016,Colorado,8,Archuleta County,7,974300,1,"Block Group 1, Census Tract 9743, Archuleta County, Colorado",45089
G08000709743002,2012-2016,Colorado,8,Archuleta County,7,974300,2,"Block Group 2, Census Tract 9743, Archuleta County, Colorado",50019
G08000709743003,2012-2016,Colorado,8,Archuleta County,7,974300,3,"Block Group 3, Census Tract 9743, Archuleta County, Colorado",38846
G08000709744001,2012-2016,Colorado,8,Archuleta County,7,974400,1,"Block Group 1, Census Tract 9744, Archuleta County, Colorado",62375
G08000709744002,2012-2016,Colorado,8,Archuleta County,7,974400,2,"Block Group 2, Census Tract 9744, Archuleta County, Colorado",35457
G08000909646001,2012-2016,Colorado,8,Baca County,9,964600,1,"Block Group 1, Census Tract 9646, Baca County, Colorado",37917
G08000909646002,2012-2016,Colorado,8,Baca County,9,964600,2,"Block Group 2, Census Tract 9646, Baca County, Colorado",44716
G08000909647001,2012-2016,Colorado,8,Baca County,9,964700,1,"Block Group 1, Census Tract 9647, Baca County, Colorado",31364
G08000909647002,2012-2016,Colorado,8,Baca County,9,964700,2,"Block Group 2, Census Tract 9647, Baca County, Colorado",35789
G08001109667001,2012-2016,Colorado,8,Bent County,11,966700,1,"Block Group 1, Census Tract 9667, Bent County, Colorado",47321
G08001109667002,2012-2016,Colorado,8,Bent County,11,966700,2,"Block Group 2, Census Tract 9667, Bent County, Colorado",53750
G08001109667003,2012-2016,Colorado,8,Bent County,11,966700,3,"Block Group 3, Census Tract 9667, Bent County, Colorado",33625
G08001109667004,2012-2016,Colorado,8,Bent County,11,966700,4,"Block Group 4, Census Tract 9667, Bent County, Colorado",20278
G08001109667005,2012-2016,Colorado,8,Bent County,11,966700,5,"Block Group 5, Census Tract 9667, Bent County, Colorado",25417
G08001300121011,2012-2016,Colorado,8,Boulder County,13,12101,1,"Block Group 1, Census Tract 121.01, Boulder County, Colorado",93050
G08001300121012,2012-2016,Colorado,8,Boulder County,13,12101,2,"Block Group 2, Census Tract 121.01, Boulder County, Colorado",123667
G08001300121013,2012-2016,Colorado,8,Boulder County,13,12101,3,"Block Group 3, Census Tract 121.01, Boulder County, Colorado",57358
G08001300121014,2012-2016,Colorado,8,Boulder County,13,12101,4,"Block Group 4, Census Tract 121.01, Boulder County, Colorado",120735
G08001300121021,2012-2016,Colorado,8,Boulder County,13,12102,1,"Block Group 1, Census Tract 121.02, Boulder County, Colorado",49345
G08001300121022,2012-2016,Colorado,8,Boulder County,13,12102,2,"Block Group 2, Census Tract 121.02, Boulder County, Colorado",117470
G08001300121023,2012-2016,Colorado,8,Boulder County,13,12102,3,"Block Group 3, Census Tract 121.02, Boulder County, Colorado",74308
G08001300121024,2012-2016,Colorado,8,Boulder County,13,12102,4,"Block Group 4, Census Tract 121.02, Boulder County, Colorado",73094
G08001300121025,2012-2016,Colorado,8,Boulder County,13,12102,5,"Block Group 5, Census Tract 121.02, Boulder County, Colorado",148558
G08001300121031,2012-2016,Colorado,8,Boulder County,13,12103,1,"Block Group 1, Census Tract 121.03, Boulder County, Colorado",126250
G08001300121032,2012-2016,Colorado,8,Boulder County,13,12103,2,"Block Group 2, Census Tract 121.03, Boulder County, Colorado",158889
G08001300121033,2012-2016,Colorado,8,Boulder County,13,12103,3,"Block Group 3, Census Tract 121.03, Boulder County, Colorado",57768
G08001300121041,2012-2016,Colorado,8,Boulder County,13,12104,1,"Block Group 1, Census Tract 121.04, Boulder County, Colorado",75893
G08001300121042,2012-2016,Colorado,8,Boulder County,13,12104,2,"Block Group 2, Census Tract 121.04, Boulder County, Colorado",122143
G08001300121051,2012-2016,Colorado,8,Boulder County,13,12105,1,"Block Group 1, Census Tract 121.05, Boulder County, Colorado",84565
G08001300121052,2012-2016,Colorado,8,Boulder County,13,12105,2,"Block Group 2, Census Tract 121.05, Boulder County, Colorado",50952
G08001300121053,2012-2016,Colorado,8,Boulder County,13,12105,3,"Block Group 3, Census Tract 121.05, Boulder County, Colorado",142031
G08001300121054,2012-2016,Colorado,8,Boulder County,13,12105,4,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",54853
G08001300122011,2012-2016,Colorado,8,Boulder County,13,12201,1,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",41534
G08001300122012,2012-2016,Colorado,8,Boulder County,13,12201,2,"Block Group 2, Census Tract 122.01, Boulder County, Colorado",56563
G08001300122013,2012-2016,Colorado,8,Boulder County,13,12201,3,"Block Group 3, Census Tract 122.01, Boulder County, Colorado",110208
G08001300122021,2012-2016,Colorado,8,Boulder County,13,12202,1,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",66818
G08001300122022,2012-2016,Colorado,8,Boulder County,13,12202,2,"Block Group 2, Census Tract 122.02, Boulder County, Colorado",36731
G08001300122023,2012-2016,Colorado,8,Boulder County,13,12202,3,"Block Group 3, Census Tract 122.02, Boulder County, Colorado",25135
G08001300122024,2012-2016,Colorado,8,Boulder County,13,12202,4,"Block Group 4, Census Tract 122.02, Boulder County, Colorado",29483
G08001300122031,2012-2016,Colorado,8,Boulder County,13,12203,1,"Block Group 1, Census Tract 122.03, Boulder County, Colorado",51650
G08001300122032,2012-2016,Colorado,8,Boulder County,13,12203,2,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",64268
G08001300122033,2012-2016,Colorado,8,Boulder County,13,12203,3,"Block Group 3, Census Tract 122.03, Boulder County, Colorado",36265
G08001300122034,2012-2016,Colorado,8,Boulder County,13,12203,4,"Block Group 4, Census Tract 122.03, Boulder County, Colorado",53851
G08001300122041,2012-2016,Colorado,8,Boulder County,13,12204,1,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",41346
